%Time(s);X-Position (X[2]);Y-Position (X[1]);Input U
1.20000000e+01;-1.58854023e+00;3.38119096e-02;9.97339927e-01
1.20100000e+01;-1.58813914e+00;4.90547395e-02;9.97319928e-01
1.20200000e+01;-1.58758689e+00;6.40641906e-02;9.97299866e-01
1.20300000e+01;-1.58688582e+00;7.88430642e-02;9.97279744e-01
1.20400000e+01;-1.58603820e+00;9.33943327e-02;9.97259560e-01
1.20500000e+01;-1.58504630e+00;1.07721126e-01;9.97239316e-01
1.20600000e+01;-1.58391234e+00;1.21826719e-01;9.97219010e-01
1.20700000e+01;-1.58263851e+00;1.35714519e-01;9.97198644e-01
1.20800000e+01;-1.58122698e+00;1.49388052e-01;9.97178217e-01
1.20900000e+01;-1.57967987e+00;1.62850954e-01;9.97157729e-01
1.21000000e+01;-1.57799926e+00;1.76106956e-01;9.97137182e-01
1.21100000e+01;-1.57618721e+00;1.89159880e-01;9.97116573e-01
1.21200000e+01;-1.57424571e+00;2.02013620e-01;9.97095905e-01
1.21300000e+01;-1.57217676e+00;2.14672142e-01;9.97075177e-01
1.21400000e+01;-1.56998227e+00;2.27139469e-01;9.97054389e-01
1.21500000e+01;-1.56766414e+00;2.39419674e-01;9.97033541e-01
1.21600000e+01;-1.56522422e+00;2.51516872e-01;9.97012634e-01
1.21700000e+01;-1.56266432e+00;2.63435215e-01;9.96991667e-01
1.21800000e+01;-1.55998620e+00;2.75178880e-01;9.96970641e-01
1.21900000e+01;-1.55719159e+00;2.86752068e-01;9.96949555e-01
1.22000000e+01;-1.55428217e+00;2.98158993e-01;9.96928411e-01
1.22100000e+01;-1.55125960e+00;3.09403880e-01;9.96907207e-01
1.22200000e+01;-1.54812546e+00;3.20490959e-01;9.96885945e-01
1.22300000e+01;-1.54488131e+00;3.31424456e-01;9.96864623e-01
1.22400000e+01;-1.54152867e+00;3.42208595e-01;9.96843244e-01
1.22500000e+01;-1.53806901e+00;3.52847589e-01;9.96821805e-01
1.22600000e+01;-1.53450376e+00;3.63345640e-01;9.96800309e-01
1.22700000e+01;-1.53083432e+00;3.73706929e-01;9.96778754e-01
1.22800000e+01;-1.52706202e+00;3.83935622e-01;9.96757141e-01
1.22900000e+01;-1.52318818e+00;3.94035858e-01;9.96735470e-01
1.23000000e+01;-1.51921406e+00;4.04011754e-01;9.96713741e-01
1.23100000e+01;-1.51514089e+00;4.13867397e-01;9.96691954e-01
1.23200000e+01;-1.51096984e+00;4.23606845e-01;9.96670110e-01
1.23300000e+01;-1.50670206e+00;4.33234124e-01;9.96648208e-01
1.23400000e+01;-1.50233865e+00;4.42753227e-01;9.96626249e-01
1.23500000e+01;-1.49788068e+00;4.52168114e-01;9.96604233e-01
1.23600000e+01;-1.49332917e+00;4.61482705e-01;9.96582159e-01
1.23700000e+01;-1.48868510e+00;4.70700888e-01;9.96560028e-01
1.23800000e+01;-1.48394942e+00;4.79826509e-01;9.96537841e-01
1.23900000e+01;-1.47912304e+00;4.88863380e-01;9.96515596e-01
1.24000000e+01;-1.47420683e+00;4.97815271e-01;9.96493295e-01
1.24100000e+01;-1.46920162e+00;5.06685914e-01;9.96470938e-01
1.24200000e+01;-1.46410820e+00;5.15479002e-01;9.96448524e-01
1.24300000e+01;-1.45892734e+00;5.24198188e-01;9.96426053e-01
1.24400000e+01;-1.45365976e+00;5.32847088e-01;9.96403527e-01
1.24500000e+01;-1.44830614e+00;5.41429275e-01;9.96380944e-01
1.24600000e+01;-1.44286713e+00;5.49948288e-01;9.96358305e-01
1.24700000e+01;-1.43734336e+00;5.58407623e-01;9.96335611e-01
1.24800000e+01;-1.43173540e+00;5.66810740e-01;9.96312861e-01
1.24900000e+01;-1.42604380e+00;5.75161064e-01;9.96290055e-01
1.25000000e+01;-1.42026906e+00;5.83461980e-01;9.96267193e-01
1.25100000e+01;-1.41441168e+00;5.91716838e-01;9.96244276e-01
1.25200000e+01;-1.40847210e+00;5.99928952e-01;9.96221304e-01
1.25300000e+01;-1.40245072e+00;6.08101605e-01;9.96198277e-01
1.25400000e+01;-1.39634794e+00;6.16238042e-01;9.96175195e-01
1.25500000e+01;-1.39016409e+00;6.24341479e-01;9.96152058e-01
1.25600000e+01;-1.38389949e+00;6.32415097e-01;9.96128866e-01
1.25700000e+01;-1.37755443e+00;6.40462050e-01;9.96105619e-01
1.25800000e+01;-1.37112917e+00;6.48485461e-01;9.96082317e-01
1.25900000e+01;-1.36462391e+00;6.56488423e-01;9.96058962e-01
1.26000000e+01;-1.35803887e+00;6.64474005e-01;9.96035551e-01
1.26100000e+01;-1.35137418e+00;6.72445246e-01;9.96012087e-01
1.26200000e+01;-1.34462999e+00;6.80405164e-01;9.95988568e-01
1.26300000e+01;-1.33780640e+00;6.88356750e-01;9.95964995e-01
1.26400000e+01;-1.33090348e+00;6.96302974e-01;9.95941369e-01
1.26500000e+01;-1.32392126e+00;7.04246785e-01;9.95917688e-01
1.26600000e+01;-1.31685976e+00;7.12191110e-01;9.95893954e-01
1.26700000e+01;-1.30971897e+00;7.20138859e-01;9.95870167e-01
1.26800000e+01;-1.30249883e+00;7.28092923e-01;9.95846325e-01
1.26900000e+01;-1.29519928e+00;7.36056178e-01;9.95822431e-01
1.27000000e+01;-1.28782020e+00;7.44031484e-01;9.95798483e-01
1.27100000e+01;-1.28036147e+00;7.52021685e-01;9.95774482e-01
1.27200000e+01;-1.27282292e+00;7.60029617e-01;9.95750428e-01
1.27300000e+01;-1.26520437e+00;7.68058099e-01;9.95726321e-01
1.27400000e+01;-1.25750560e+00;7.76109945e-01;9.95702161e-01
1.27500000e+01;-1.24972636e+00;7.84187955e-01;9.95677949e-01
1.27600000e+01;-1.24186639e+00;7.92294925e-01;9.95653683e-01
1.27700000e+01;-1.23392538e+00;8.00433641e-01;9.95629366e-01
1.27800000e+01;-1.22590300e+00;8.08606888e-01;9.95604996e-01
1.27900000e+01;-1.21779889e+00;8.16817441e-01;9.95580573e-01
1.28000000e+01;-1.20961268e+00;8.25068076e-01;9.95556099e-01
1.28100000e+01;-1.20134396e+00;8.33361565e-01;9.95531572e-01
1.28200000e+01;-1.19299227e+00;8.41700680e-01;9.95506994e-01
1.28300000e+01;-1.18455716e+00;8.50088192e-01;9.95482363e-01
1.28400000e+01;-1.17603813e+00;8.58526872e-01;9.95457681e-01
1.28500000e+01;-1.16743466e+00;8.67019496e-01;9.95432947e-01
1.28600000e+01;-1.15874620e+00;8.75568841e-01;9.95408162e-01
1.28700000e+01;-1.14997216e+00;8.84177688e-01;9.95383325e-01
1.28800000e+01;-1.14111196e+00;8.92848823e-01;9.95358437e-01
1.28900000e+01;-1.13216494e+00;9.01585037e-01;9.95333498e-01
1.29000000e+01;-1.12313046e+00;9.10389129e-01;9.95308507e-01
1.29100000e+01;-1.11400782e+00;9.19263904e-01;9.95283466e-01
1.29200000e+01;-1.10479630e+00;9.28212175e-01;9.95258373e-01
1.29300000e+01;-1.09549516e+00;9.37236763e-01;9.95233230e-01
1.29400000e+01;-1.08610363e+00;9.46340499e-01;9.95208036e-01
1.29500000e+01;-1.07662091e+00;9.55526224e-01;9.95182791e-01
1.29600000e+01;-1.06704615e+00;9.64796789e-01;9.95157496e-01
1.29700000e+01;-1.05737852e+00;9.74155052e-01;9.95132150e-01
1.29800000e+01;-1.04761711e+00;9.83603887e-01;9.95106755e-01
1.29900000e+01;-1.03776101e+00;9.93146177e-01;9.95081309e-01
1.30000000e+01;-1.02780929e+00;1.00278481e+00;9.95055812e-01
1.30100000e+01;-1.01776095e+00;1.01252270e+00;9.95030266e-01
1.30200000e+01;-1.00761501e+00;1.02236276e+00;9.95004670e-01
1.30300000e+01;-9.97370426e-01;1.03230791e+00;9.94979024e-01
1.30400000e+01;-9.87026141e-01;1.04236110e+00;9.94953329e-01
1.30500000e+01;-9.76581065e-01;1.05252526e+00;9.94927584e-01
1.30600000e+01;-9.66034076e-01;1.06280336e+00;9.94901789e-01
1.30700000e+01;-9.55384027e-01;1.07319836e+00;9.94875945e-01
1.30800000e+01;-9.44629737e-01;1.08371324e+00;9.94850052e-01
1.30900000e+01;-9.33769998e-01;1.09435098e+00;9.94824109e-01
1.31000000e+01;-9.22803571e-01;1.10511456e+00;9.94798118e-01
1.31100000e+01;-9.11729188e-01;1.11600698e+00;9.94772077e-01
1.31200000e+01;-9.00545551e-01;1.12703123e+00;9.94745988e-01
1.31300000e+01;-8.89251331e-01;1.13819030e+00;9.94719849e-01
1.31400000e+01;-8.77845171e-01;1.14948720e+00;9.94693662e-01
1.31500000e+01;-8.66325682e-01;1.16092491e+00;9.94667427e-01
1.31600000e+01;-8.54691447e-01;1.17250642e+00;9.94641142e-01
1.31700000e+01;-8.42941018e-01;1.18423472e+00;9.94614810e-01
1.31800000e+01;-8.31072918e-01;1.19611275e+00;9.94588429e-01
1.31900000e+01;-8.19085640e-01;1.20814349e+00;9.94562000e-01
1.32000000e+01;-8.06977648e-01;1.22032986e+00;9.94535523e-01
1.32100000e+01;-7.94747377e-01;1.23267478e+00;9.94508998e-01
1.32200000e+01;-7.82393232e-01;1.24518113e+00;9.94482424e-01
1.32300000e+01;-7.69913590e-01;1.25785177e+00;9.94455803e-01
1.32400000e+01;-7.57306800e-01;1.27068951e+00;9.94429135e-01
1.32500000e+01;-7.44571182e-01;1.28369714e+00;9.94402418e-01
1.32600000e+01;-7.31705030e-01;1.29687739e+00;9.94375654e-01
1.32700000e+01;-7.18706610e-01;1.31023292e+00;9.94348843e-01
1.32800000e+01;-7.05574161e-01;1.32376636e+00;9.94321984e-01
1.32900000e+01;-6.92305898e-01;1.33748024e+00;9.94295078e-01
1.33000000e+01;-6.78900009e-01;1.35137705e+00;9.94268125e-01
1.33100000e+01;-6.65354659e-01;1.36545915e+00;9.94241125e-01
1.33200000e+01;-6.51667988e-01;1.37972884e+00;9.94214078e-01
1.33300000e+01;-6.37838116e-01;1.39418831e+00;9.94186984e-01
1.33400000e+01;-6.23863140e-01;1.40883962e+00;9.94159843e-01
1.33500000e+01;-6.09741137e-01;1.42368472e+00;9.94132655e-01
1.33600000e+01;-5.95470165e-01;1.43872540e+00;9.94105421e-01
1.33700000e+01;-5.81048266e-01;1.45396333e+00;9.94078140e-01
1.33800000e+01;-5.66473465e-01;1.46939999e+00;9.94050813e-01
1.33900000e+01;-5.51743772e-01;1.48503669e+00;9.94023440e-01
1.34000000e+01;-5.36857188e-01;1.50087455e+00;9.93996020e-01
1.34100000e+01;-5.21811699e-01;1.51691446e+00;9.93968554e-01
1.34200000e+01;-5.06605288e-01;1.53315710e+00;9.93941042e-01
1.34300000e+01;-4.91235929e-01;1.54960289e+00;9.93913485e-01
1.34400000e+01;-4.75701593e-01;1.56625200e+00;9.93885881e-01
1.34500000e+01;-4.60000252e-01;1.58310430e+00;9.93858231e-01
1.34600000e+01;-4.44129879e-01;1.60015936e+00;9.93830536e-01
1.34700000e+01;-4.28088455e-01;1.61741641e+00;9.93802795e-01
1.34800000e+01;-4.11873967e-01;1.63487433e+00;9.93775009e-01
1.34900000e+01;-3.95484418e-01;1.65253162e+00;9.93747177e-01
1.35000000e+01;-3.78917824e-01;1.67038638e+00;9.93719300e-01
1.35100000e+01;-3.62172226e-01;1.68843627e+00;9.93691378e-01
1.35200000e+01;-3.45245686e-01;1.70667849e+00;9.93663411e-01
1.35300000e+01;-3.28136300e-01;1.72510976e+00;9.93635398e-01
1.35400000e+01;-3.10842195e-01;1.74372625e+00;9.93607341e-01
1.35500000e+01;-2.93361541e-01;1.76252361e+00;9.93579238e-01
1.35600000e+01;-2.75692555e-01;1.78149687e+00;9.93551091e-01
1.35700000e+01;-2.57833502e-01;1.80064047e+00;9.93522900e-01
1.35800000e+01;-2.39782708e-01;1.81994817e+00;9.93494663e-01
1.35900000e+01;-2.21538566e-01;1.83941303e+00;9.93466382e-01
1.36000000e+01;-2.03099536e-01;1.85902740e+00;9.93438057e-01
1.36100000e+01;-1.84464164e-01;1.87878285e+00;9.93409687e-01
1.36200000e+01;-1.65631077e-01;1.89867012e+00;9.93381273e-01
1.36300000e+01;-1.46599003e-01;1.91867913e+00;9.93352815e-01
1.36400000e+01;-1.27366772e-01;1.93879890e+00;9.93324312e-01
1.36500000e+01;-1.07933327e-01;1.95901751e+00;9.93295766e-01
1.36600000e+01;-8.82977365e-02;1.97932206e+00;9.93267176e-01
1.36700000e+01;-6.84591988e-02;1.99969865e+00;9.93238542e-01
1.36800000e+01;-4.84170572e-02;2.02013233e+00;9.93209864e-01
1.36900000e+01;-2.81708084e-02;2.04060703e+00;9.93181142e-01
1.37000000e+01;-7.72011405e-03;2.06110556e+00;9.93152377e-01
1.37100000e+01;1.29351876e-02;2.08160956e+00;9.93123569e-01
1.37200000e+01;3.37950702e-02;2.10209944e+00;9.93094717e-01
1.37300000e+01;5.48593065e-02;2.12255437e+00;9.93065822e-01
1.37400000e+01;7.61274563e-02;2.14295224e+00;9.93036883e-01
1.37500000e+01;9.75988532e-02;2.16326963e+00;9.93007901e-01
1.37600000e+01;1.19272591e-01;2.18348178e+00;9.92978877e-01
1.37700000e+01;1.41147512e-01;2.20356256e+00;9.92949809e-01
1.37800000e+01;1.63222191e-01;2.22348446e+00;9.92920698e-01
1.37900000e+01;1.85494922e-01;2.24321857e+00;9.92891545e-01
1.38000000e+01;2.07963705e-01;2.26273459e+00;9.92862349e-01
1.38100000e+01;2.30626232e-01;2.28200077e+00;9.92833110e-01
1.38200000e+01;2.53479874e-01;2.30098398e+00;9.92803829e-01
1.38300000e+01;2.76521661e-01;2.31964970e+00;9.92774505e-01
1.38400000e+01;2.99748277e-01;2.33796200e+00;9.92745138e-01
1.38500000e+01;3.23156039e-01;2.35588361e+00;9.92715730e-01
1.38600000e+01;3.46740890e-01;2.37337596e+00;9.92686279e-01
1.38700000e+01;3.70498378e-01;2.39039917e+00;9.92656786e-01
1.38800000e+01;3.94423651e-01;2.40691219e+00;9.92627251e-01
1.38900000e+01;4.18511442e-01;2.42287278e+00;9.92597674e-01
1.39000000e+01;4.42756059e-01;2.43823768e+00;9.92568055e-01
1.39100000e+01;4.67151371e-01;2.45296260e+00;9.92538394e-01
1.39200000e+01;4.91690805e-01;2.46700242e+00;9.92508692e-01
1.39300000e+01;5.16367331e-01;2.48031126e+00;9.92478948e-01
1.39400000e+01;5.41173462e-01;2.49284261e+00;9.92449162e-01
1.39500000e+01;5.66101242e-01;2.50454948e+00;9.92419335e-01
1.39600000e+01;5.91142246e-01;2.51538457e+00;9.92389466e-01
1.39700000e+01;6.16287575e-01;2.52530043e+00;9.92359556e-01
1.39800000e+01;6.41527859e-01;2.53424965e+00;9.92329605e-01
1.39900000e+01;6.66853253e-01;2.54218504e+00;9.92299612e-01
1.40000000e+01;6.92253444e-01;2.54905988e+00;9.92269579e-01
1.40100000e+01;7.17717655e-01;2.55482808e+00;9.92239504e-01
1.40200000e+01;7.43234653e-01;2.55944449e+00;9.92209389e-01
1.40300000e+01;7.68792760e-01;2.56286505e+00;9.92179232e-01
1.40400000e+01;7.94379862e-01;2.56504712e+00;9.92149035e-01
1.40500000e+01;8.19983427e-01;2.56594968e+00;9.92118797e-01
1.40600000e+01;8.45590521e-01;2.56553362e+00;9.92088519e-01
1.40700000e+01;8.71187831e-01;2.56376198e+00;9.92058200e-01
1.40800000e+01;8.96761681e-01;2.56060021e+00;9.92027840e-01
1.40900000e+01;9.22298064e-01;2.55601646e+00;9.91997441e-01
1.41000000e+01;9.47782666e-01;2.54998179e+00;9.91967000e-01
1.41100000e+01;9.73200899e-01;2.54247046e+00;9.91936520e-01
1.41200000e+01;9.98537931e-01;2.53346012e+00;9.91905999e-01
1.41300000e+01;1.02377872e+00;2.52293208e+00;9.91875439e-01
1.41400000e+01;1.04890806e+00;2.51087149e+00;9.91844838e-01
1.41500000e+01;1.07391060e+00;2.49726754e+00;9.91814197e-01
1.41600000e+01;1.09877092e+00;2.48211365e+00;9.91783517e-01
1.41700000e+01;1.12347354e+00;2.46540756e+00;9.91752797e-01
1.41800000e+01;1.14800296e+00;2.44715154e+00;9.91722037e-01
1.41900000e+01;1.17234375e+00;2.42735240e+00;9.91691237e-01
1.42000000e+01;1.19648055e+00;2.40602160e+00;9.91660398e-01
1.42100000e+01;1.22039815e+00;2.38317531e+00;9.91629519e-01
1.42200000e+01;1.24408150e+00;2.35883433e+00;9.91598602e-01
1.42300000e+01;1.26751579e+00;2.33302416e+00;9.91567644e-01
1.42400000e+01;1.29068648e+00;2.30577488e+00;9.91536648e-01
1.42500000e+01;1.31357934e+00;2.27712105e+00;9.91505612e-01
1.42600000e+01;1.33618054e+00;2.24710162e+00;9.91474537e-01
1.42700000e+01;1.35847660e+00;2.21575974e+00;9.91443423e-01
1.42800000e+01;1.38045453e+00;2.18314259e+00;9.91412271e-01
1.42900000e+01;1.40210181e+00;2.14930115e+00;9.91381079e-01
1.43000000e+01;1.42340645e+00;2.11428995e+00;9.91349849e-01
1.43100000e+01;1.44435702e+00;2.07816681e+00;9.91318580e-01
1.43200000e+01;1.46494266e+00;2.04099253e+00;9.91287272e-01
1.43300000e+01;1.48515316e+00;2.00283061e+00;9.91255926e-01
1.43400000e+01;1.50497893e+00;1.96374688e+00;9.91224541e-01
1.43500000e+01;1.52441104e+00;1.92380920e+00;9.91193117e-01
1.43600000e+01;1.54344128e+00;1.88308708e+00;9.91161656e-01
1.43700000e+01;1.56206210e+00;1.84165135e+00;9.91130156e-01
1.43800000e+01;1.58026668e+00;1.79957377e+00;9.91098618e-01
1.43900000e+01;1.59804892e+00;1.75692669e+00;9.91067042e-01
1.44000000e+01;1.61540343e+00;1.71378272e+00;9.91035427e-01
1.44100000e+01;1.63232556e+00;1.67021434e+00;9.91003775e-01
1.44200000e+01;1.64881138e+00;1.62629360e+00;9.90972085e-01
1.44300000e+01;1.66485766e+00;1.58209179e+00;9.90940357e-01
1.44400000e+01;1.68046189e+00;1.53767911e+00;9.90908591e-01
1.44500000e+01;1.69562226e+00;1.49312444e+00;9.90876788e-01
1.44600000e+01;1.71033763e+00;1.44849501e+00;9.90844947e-01
1.44700000e+01;1.72460753e+00;1.40385618e+00;9.90813068e-01
1.44800000e+01;1.73843213e+00;1.35927123e+00;9.90781152e-01
1.44900000e+01;1.75181222e+00;1.31480112e+00;9.90749198e-01
1.45000000e+01;1.76474919e+00;1.27050437e+00;9.90717207e-01
1.45100000e+01;1.77724502e+00;1.22643685e+00;9.90685179e-01
1.45200000e+01;1.78930219e+00;1.18265168e+00;9.90653114e-01
1.45300000e+01;1.80092376e+00;1.13919915e+00;9.90621011e-01
1.45400000e+01;1.81211323e+00;1.09612656e+00;9.90588872e-01
1.45500000e+01;1.82287458e+00;1.05347827e+00;9.90556695e-01
1.45600000e+01;1.83321223e+00;1.01129556e+00;9.90524481e-01
1.45700000e+01;1.84313098e+00;9.69616692e-01;9.90492231e-01
1.45800000e+01;1.85263600e+00;9.28476860e-01;9.90459944e-01
1.45900000e+01;1.86173281e+00;8.87908241e-01;9.90427620e-01
1.46000000e+01;1.87042723e+00;8.47940023e-01;9.90395260e-01
1.46100000e+01;1.87872537e+00;8.08598456e-01;9.90362863e-01
1.46200000e+01;1.88663359e+00;7.69906917e-01;9.90330429e-01
1.46300000e+01;1.89415844e+00;7.31885992e-01;9.90297959e-01
1.46400000e+01;1.90130671e+00;6.94553560e-01;9.90265453e-01
1.46500000e+01;1.90808533e+00;6.57924890e-01;9.90232910e-01
1.46600000e+01;1.91450138e+00;6.22012747e-01;9.90200331e-01
1.46700000e+01;1.92056205e+00;5.86827500e-01;9.90167716e-01
1.46800000e+01;1.92627463e+00;5.52377238e-01;9.90135065e-01
1.46900000e+01;1.93164648e+00;5.18667889e-01;9.90102378e-01
1.47000000e+01;1.93668502e+00;4.85703338e-01;9.90069655e-01
1.47100000e+01;1.94139768e+00;4.53485554e-01;9.90036896e-01
1.47200000e+01;1.94579192e+00;4.22014704e-01;9.90004101e-01
1.47300000e+01;1.94987520e+00;3.91289285e-01;9.89971271e-01
1.47400000e+01;1.95365493e+00;3.61306235e-01;9.89938405e-01
1.47500000e+01;1.95713850e+00;3.32061057e-01;9.89905503e-01
1.47600000e+01;1.96033327e+00;3.03547934e-01;9.89872565e-01
1.47700000e+01;1.96324649e+00;2.75759838e-01;9.89839592e-01
1.47800000e+01;1.96588539e+00;2.48688644e-01;9.89806584e-01
1.47900000e+01;1.96825707e+00;2.22325231e-01;9.89773540e-01
1.48000000e+01;1.97036856e+00;1.96659585e-01;9.89740462e-01
1.48100000e+01;1.97222677e+00;1.71680893e-01;9.89707347e-01
1.48200000e+01;1.97383852e+00;1.47377640e-01;9.89674198e-01
1.48300000e+01;1.97521049e+00;1.23737687e-01;9.89641014e-01
1.48400000e+01;1.97634925e+00;1.00748364e-01;9.89607794e-01
1.48500000e+01;1.97726124e+00;7.83965372e-02;9.89574540e-01
1.48600000e+01;1.97795277e+00;5.66686891e-02;9.89541251e-01
1.48700000e+01;1.97843001e+00;3.55509826e-02;9.89507927e-01
1.48800000e+01;1.97869898e+00;1.50293253e-02;9.89474568e-01
1.48900000e+01;1.97876558e+00;-4.91057179e-03;9.89441174e-01
1.49000000e+01;1.97863555e+00;-2.42831401e-02;9.89407746e-01
1.49100000e+01;1.97831449e+00;-4.31029035e-02;9.89374283e-01
1.49200000e+01;1.97780786e+00;-6.13844318e-02;9.89340786e-01
1.49300000e+01;1.97712098e+00;-7.91422996e-02;9.89307254e-01
1.49400000e+01;1.97625899e+00;-9.63910471e-02;9.89273688e-01
1.49500000e+01;1.97522694e+00;-1.13145146e-01;9.89240088e-01
1.49600000e+01;1.97402969e+00;-1.29418968e-01;9.89206454e-01
1.49700000e+01;1.97267197e+00;-1.45226757e-01;9.89172785e-01
1.49800000e+01;1.97115838e+00;-1.60582603e-01;9.89139082e-01
1.49900000e+01;1.96949338e+00;-1.75500421e-01;9.89105345e-01
1.50000000e+01;1.96768127e+00;-1.89993929e-01;9.89071574e-01
1.50100000e+01;1.96572623e+00;-2.04076635e-01;9.89037769e-01
1.50200000e+01;1.96363231e+00;-2.17761819e-01;9.89003931e-01
1.50300000e+01;1.96140342e+00;-2.31062519e-01;9.88970058e-01
1.50400000e+01;1.95904335e+00;-2.43991525e-01;9.88936152e-01
1.50500000e+01;1.95655575e+00;-2.56561364e-01;9.88902212e-01
1.50600000e+01;1.95394415e+00;-2.68784299e-01;9.88868238e-01
1.50700000e+01;1.95121197e+00;-2.80672318e-01;9.88834231e-01
1.50800000e+01;1.94836250e+00;-2.92237132e-01;9.88800191e-01
1.50900000e+01;1.94539892e+00;-3.03490172e-01;9.88766117e-01
1.51000000e+01;1.94232429e+00;-3.14442587e-01;9.88732009e-01
1.51100000e+01;1.93914157e+00;-3.25105243e-01;9.88697869e-01
1.51200000e+01;1.93585360e+00;-3.35488721e-01;9.88663695e-01
1.51300000e+01;1.93246314e+00;-3.45603323e-01;9.88629488e-01
1.51400000e+01;1.92897281e+00;-3.55459068e-01;9.88595248e-01
1.51500000e+01;1.92538517e+00;-3.65065699e-01;9.88560975e-01
1.51600000e+01;1.92170265e+00;-3.74432683e-01;9.88526668e-01
1.51700000e+01;1.91792762e+00;-3.83569215e-01;9.88492329e-01
1.51800000e+01;1.91406233e+00;-3.92484225e-01;9.88457957e-01
1.51900000e+01;1.91010897e+00;-4.01186376e-01;9.88423552e-01
1.52000000e+01;1.90606961e+00;-4.09684078e-01;9.88389115e-01
1.52100000e+01;1.90194626e+00;-4.17985482e-01;9.88354645e-01
1.52200000e+01;1.89774086e+00;-4.26098496e-01;9.88320142e-01
1.52300000e+01;1.89345525e+00;-4.34030783e-01;9.88285606e-01
1.52400000e+01;1.88909120e+00;-4.41789769e-01;9.88251038e-01
1.52500000e+01;1.88465040e+00;-4.49382651e-01;9.88216438e-01
1.52600000e+01;1.88013450e+00;-4.56816399e-01;9.88181805e-01
1.52700000e+01;1.87554505e+00;-4.64097765e-01;9.88147140e-01
1.52800000e+01;1.87088354e+00;-4.71233288e-01;9.88112443e-01
1.52900000e+01;1.86615141e+00;-4.78229299e-01;9.88077713e-01
1.53000000e+01;1.86135001e+00;-4.85091929e-01;9.88042952e-01
1.53100000e+01;1.85648066e+00;-4.91827115e-01;9.88008158e-01
1.53200000e+01;1.85154460e+00;-4.98440602e-01;9.87973332e-01
1.53300000e+01;1.84654302e+00;-5.04937956e-01;9.87938474e-01
1.53400000e+01;1.84147707e+00;-5.11324562e-01;9.87903584e-01
1.53500000e+01;1.83634782e+00;-5.17605637e-01;9.87868663e-01
1.53600000e+01;1.83115630e+00;-5.23786231e-01;9.87833709e-01
1.53700000e+01;1.82590350e+00;-5.29871233e-01;9.87798724e-01
1.53800000e+01;1.82059036e+00;-5.35865379e-01;9.87763708e-01
1.53900000e+01;1.81521776e+00;-5.41773257e-01;9.87728659e-01
1.54000000e+01;1.80978654e+00;-5.47599308e-01;9.87693579e-01
1.54100000e+01;1.80429750e+00;-5.53347839e-01;9.87658468e-01
1.54200000e+01;1.79875139e+00;-5.59023019e-01;9.87623325e-01
1.54300000e+01;1.79314894e+00;-5.64628894e-01;9.87588151e-01
1.54400000e+01;1.78749082e+00;-5.70169381e-01;9.87552945e-01
1.54500000e+01;1.78177766e+00;-5.75648281e-01;9.87517708e-01
1.54600000e+01;1.77601007e+00;-5.81069283e-01;9.87482440e-01
1.54700000e+01;1.77018860e+00;-5.86435961e-01;9.87447141e-01
1.54800000e+01;1.76431379e+00;-5.91751790e-01;9.87411810e-01
1.54900000e+01;1.75838612e+00;-5.97020138e-01;9.87376449e-01
1.55000000e+01;1.75240607e+00;-6.02244281e-01;9.87341057e-01
1.55100000e+01;1.74637404e+00;-6.07427400e-01;9.87305633e-01
1.55200000e+01;1.74029045e+00;-6.12572587e-01;9.87270179e-01
1.55300000e+01;1.73415566e+00;-6.17682849e-01;9.87234694e-01
1.55400000e+01;1.72797000e+00;-6.22761112e-01;9.87199178e-01
1.55500000e+01;1.72173379e+00;-6.27810225e-01;9.87163632e-01
1.55600000e+01;1.71544729e+00;-6.32832960e-01;9.87128055e-01
1.55700000e+01;1.70911077e+00;-6.37832020e-01;9.87092447e-01
1.55800000e+01;1.70272445e+00;-6.42810041e-01;9.87056809e-01
1.55900000e+01;1.69628852e+00;-6.47769592e-01;9.87021140e-01
1.56000000e+01;1.68980317e+00;-6.52713182e-01;9.86985441e-01
1.56100000e+01;1.68326853e+00;-6.57643262e-01;9.86949712e-01
1.56200000e+01;1.67668474e+00;-6.62562225e-01;9.86913952e-01
